content_length,follower_count,ER,hour,description_score,hashtag_count,hashtag_quality_score,day_sin,day_cos,content_type_mixed,content_type_text,content_type_video
537,57732.0,0.21178895586503152,11,0.186,2.0,0.32,0.7818314824680298,0.6234898018587336,0,0,1
310,715718.0,0.016953604631991928,15,0.385,3.0,0.247,0.7818314824680298,0.6234898018587336,0,1,0
193,319833.0,0.037666532221503096,21,0.335,4.0,0.36,0.7818314824680298,0.6234898018587336,0,0,1
187,638497.0,0.018764379472417256,23,0.258,5.0,0.361,0.7818314824680298,0.6234898018587336,0,1,0
98,547258.0,0.022239967254932776,0,0.351,3.0,0.256,0.9749279121818236,-0.22252093395631434,0,0,0
298,379028.0,0.032092615848961024,2,0.112,2.0,0.313,0.9749279121818236,-0.22252093395631434,0,0,1
82,797906.0,0.01476865695959173,2,0.199,0.0,0.0,0.9749279121818236,-0.22252093395631434,0,0,1
537,935376.0,0.01293704349908486,7,0.352,2.0,0.32,0.9749279121818236,-0.22252093395631434,0,0,0
232,604829.0,0.02002218808952613,10,0.28,0.0,0.0,0.9749279121818236,-0.22252093395631434,0,0,0
306,932913.0,0.01310733155181673,10,0.469,3.0,0.247,0.9749279121818236,-0.22252093395631434,0,0,0
32,665831.0,0.018009074374728724,11,0.379,2.0,0.187,0.9749279121818236,-0.22252093395631434,0,0,1
597,705332.0,0.016990580322458076,11,0.372,3.0,0.322,0.9749279121818236,-0.22252093395631434,0,0,1
535,112288.0,0.1094506982046167,13,0.215,0.0,0.0,0.9749279121818236,-0.22252093395631434,0,0,1
227,364695.0,0.03322776566720136,16,0.379,0.0,0.0,0.9749279121818236,-0.22252093395631434,0,0,1
382,551325.0,0.02180020858840067,16,0.241,0.0,0.0,0.9749279121818236,-0.22252093395631434,0,0,0
121,219548.0,0.055418405086814726,17,0.114,0.0,0.0,0.9749279121818236,-0.22252093395631434,0,1,0
44,674213.0,0.018114453444237948,18,0.329,2.0,0.307,0.9749279121818236,-0.22252093395631434,0,0,0
80,255807.0,0.047817299761148055,22,0.185,3.0,0.322,0.9749279121818236,-0.22252093395631434,1,0,0
319,993606.0,0.012181891011125134,23,0.275,4.0,0.307,0.9749279121818236,-0.22252093395631434,0,0,1
464,840407.0,0.014254997876029114,23,0.295,1.0,0.113,0.9749279121818236,-0.22252093395631434,0,0,1
313,869990.0,0.01389211370245635,23,0.228,0.0,0.0,0.9749279121818236,-0.22252093395631434,1,0,0
85,562363.0,0.021354534348810288,23,0.315,4.0,0.303,0.9749279121818236,-0.22252093395631434,0,0,1
541,675585.0,0.017735740136326294,3,0.352,5.0,0.415,0.43388373911755823,-0.900968867902419,0,0,1
112,28884.0,0.4147971195125329,4,0.373,2.0,0.45,0.43388373911755823,-0.900968867902419,0,0,1
59,831875.0,0.014499774605559729,9,0.326,5.0,0.472,0.43388373911755823,-0.900968867902419,0,0,1
10,538840.0,0.02243337539900527,10,0.233,0.0,0.0,0.43388373911755823,-0.900968867902419,0,1,0
572,397756.0,0.030503625338147006,10,0.335,3.0,0.407,0.43388373911755823,-0.900968867902419,1,0,0
184,803054.0,0.01501517955206001,13,0.267,3.0,0.233,0.43388373911755823,-0.900968867902419,0,0,0
58,57451.0,0.20678491236009816,17,0.332,0.0,0.0,0.43388373911755823,-0.900968867902419,0,0,1
97,695755.0,0.017491789494865292,18,0.27,5.0,0.423,0.43388373911755823,-0.900968867902419,1,0,0
136,985675.0,0.01240672635503589,19,0.179,5.0,0.425,0.43388373911755823,-0.900968867902419,0,0,1
133,205818.0,0.058527436861693344,20,0.223,1.0,0.113,0.43388373911755823,-0.900968867902419,0,0,1
183,915572.0,0.013185200071649198,2,0.297,1.0,0.127,-0.433883739117558,-0.9009688679024191,0,0,1
78,178499.0,0.06736172191440848,3,0.087,2.0,0.187,-0.433883739117558,-0.9009688679024191,0,0,1
578,783829.0,0.01549445095805335,14,0.191,3.0,0.34,-0.433883739117558,-0.9009688679024191,0,0,1
10,17781.0,0.6819638940442044,19,0.328,3.0,0.247,-0.433883739117558,-0.9009688679024191,0,0,1
316,351188.0,0.03495848377507204,19,0.334,2.0,0.18,-0.433883739117558,-0.9009688679024191,0,0,1
147,220001.0,0.05531338493915937,21,0.163,0.0,0.0,-0.433883739117558,-0.9009688679024191,0,0,0
465,869531.0,0.013940848572391324,22,0.166,3.0,0.351,-0.433883739117558,-0.9009688679024191,1,0,0
21,59709.0,0.20259927314140247,22,0.313,4.0,0.297,-0.433883739117558,-0.9009688679024191,0,0,0
298,621433.0,0.01935848273265179,23,-0.04,5.0,0.367,-0.433883739117558,-0.9009688679024191,0,0,1
118,791822.0,0.015426446852954325,0,0.267,4.0,0.377,-0.9749279121818236,-0.2225209339563146,0,0,0
23,234236.0,0.05145665055755733,2,0.216,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0,0,1
68,345708.0,0.035347750124382425,2,0.277,1.0,0.1,-0.9749279121818236,-0.2225209339563146,0,0,0
533,744773.0,0.016445279299867208,4,0.157,3.0,0.247,-0.9749279121818236,-0.2225209339563146,0,1,0
484,161801.0,0.0747028757547852,5,0.184,3.0,0.264,-0.9749279121818236,-0.2225209339563146,0,0,1
82,497738.0,0.024044778578288177,6,0.236,4.0,0.297,-0.9749279121818236,-0.2225209339563146,0,0,1
152,561738.0,0.02159013632689973,6,0.408,4.0,0.377,-0.9749279121818236,-0.2225209339563146,0,0,1
349,779186.0,0.015487957945856317,9,0.201,4.0,0.43,-0.9749279121818236,-0.2225209339563146,0,0,1
122,359679.0,0.03345483055724688,10,0.396,2.0,0.333,-0.9749279121818236,-0.2225209339563146,1,0,0
543,219083.0,0.054732681221272304,11,0.214,5.0,0.409,-0.9749279121818236,-0.2225209339563146,1,0,0
31,391365.0,0.031165280492634753,11,0.348,2.0,0.327,-0.9749279121818236,-0.2225209339563146,0,0,1
127,649322.0,0.01899365800019097,12,0.396,5.0,0.404,-0.9749279121818236,-0.2225209339563146,1,0,0
145,651507.0,0.01865367524830892,13,0.291,4.0,0.427,-0.9749279121818236,-0.2225209339563146,0,0,1
257,314187.0,0.038547107295973417,16,0.175,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0,0,0
324,253693.0,0.04815663025783132,16,0.28,3.0,0.331,-0.9749279121818236,-0.2225209339563146,0,0,1
535,753110.0,0.015848946369056312,17,0.281,1.0,0.153,-0.9749279121818236,-0.2225209339563146,0,0,1
65,199847.0,0.060666409803499674,17,0.349,3.0,0.318,-0.9749279121818236,-0.2225209339563146,0,0,1
547,829202.0,0.014885395838408495,18,0.263,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0,0,1
197,305411.0,0.03910140761138269,18,0.393,3.0,0.247,-0.9749279121818236,-0.2225209339563146,0,1,0
160,762058.0,0.015574929992205317,19,0.187,5.0,0.364,-0.9749279121818236,-0.2225209339563146,0,0,0
269,893585.0,0.01352193691702524,1,0.263,5.0,0.361,-0.7818314824680299,0.6234898018587334,0,0,0
114,64525.0,0.19015885315769082,2,0.129,2.0,0.313,-0.7818314824680299,0.6234898018587334,1,0,0
479,286684.0,0.0423427885755745,4,0.254,4.0,0.3,-0.7818314824680299,0.6234898018587334,0,0,1
310,315745.0,0.038391740170073956,4,0.372,2.0,0.167,-0.7818314824680299,0.6234898018587334,0,0,0
21,68581.0,0.17690030766538836,4,0.474,4.0,0.303,-0.7818314824680299,0.6234898018587334,1,0,0
377,842641.0,0.01462425872939959,4,0.373,4.0,0.382,-0.7818314824680299,0.6234898018587334,0,0,1
217,537529.0,0.022508553026906457,5,0.186,1.0,0.127,-0.7818314824680299,0.6234898018587334,0,0,1
168,90381.0,0.13570330047244442,6,0.275,1.0,0.113,-0.7818314824680299,0.6234898018587334,0,0,1
407,556297.0,0.021824672791692208,7,0.407,4.0,0.367,-0.7818314824680299,0.6234898018587334,0,0,0
23,666708.0,0.01826436760920823,7,0.41,4.0,0.377,-0.7818314824680299,0.6234898018587334,0,0,1
148,556563.0,0.02179986811915273,8,0.309,4.0,0.303,-0.7818314824680299,0.6234898018587334,1,0,0
59,442630.0,0.027146826920904595,8,0.339,5.0,0.473,-0.7818314824680299,0.6234898018587334,0,0,1
92,343400.0,0.034944670937682006,9,0.401,0.0,0.0,-0.7818314824680299,0.6234898018587334,0,0,0
180,676922.0,0.017919346689869733,13,0.265,4.0,0.498,-0.7818314824680299,0.6234898018587334,0,0,1
157,706485.0,0.017204894654522036,15,0.161,3.0,0.229,-0.7818314824680299,0.6234898018587334,0,0,0
226,108128.0,0.11320841965078425,20,0.103,0.0,0.0,-0.7818314824680299,0.6234898018587334,0,0,0
20,17204.0,0.7068704952336666,0,0.364,3.0,0.238,0.0,1.0,0,0,0
167,170309.0,0.07124109706474702,1,0.195,5.0,0.525,0.0,1.0,0,0,1
12,919324.0,0.01336090431665006,2,0.304,1.0,0.1,0.0,1.0,0,0,1
150,804427.0,0.01506165258003523,2,0.281,2.0,0.193,0.0,1.0,0,0,0
127,696209.0,0.017519164503762518,5,0.424,0.0,0.0,0.0,1.0,1,0,0
570,611080.0,0.019544085880735747,7,0.209,2.0,0.173,0.0,1.0,0,0,1
141,392048.0,0.030315165489940007,8,0.332,1.0,0.38,0.0,1.0,0,0,1
192,603391.0,0.019943950108636026,9,0.116,3.0,0.318,0.0,1.0,0,0,0
34,391528.0,0.030940315890562106,11,-0.053,4.0,0.382,0.0,1.0,1,0,0
166,801789.0,0.014763235714134267,13,0.211,4.0,0.36,0.0,1.0,0,0,1
57,439676.0,0.027222318252531408,14,0.233,3.0,0.242,0.0,1.0,0,0,1
502,223217.0,0.05392510427073207,16,0.2,5.0,0.417,0.0,1.0,1,0,0
201,512106.0,0.02354004834936517,19,0.286,2.0,0.18,0.0,1.0,0,0,1
208,635761.0,0.019208476141191422,21,0.213,2.0,0.2,0.0,1.0,0,0,1
142,731869.0,0.016731136309913387,21,0.256,0.0,0.0,0.0,1.0,0,0,1
70,137376.0,0.08880736081993944,22,0.384,4.0,0.44,0.0,1.0,0,0,1
587,327394.0,0.03726702383061388,0,0.318,1.0,0.367,0.7818314824680298,0.6234898018587336,0,0,1
174,933950.0,0.01308314149579742,0,0.358,3.0,0.224,0.7818314824680298,0.6234898018587336,1,0,0
341,656069.0,0.018481287791375603,5,0.283,0.0,0.0,0.7818314824680298,0.6234898018587336,0,0,1
140,381623.0,0.0317721940239451,6,0.27,3.0,0.318,0.7818314824680298,0.6234898018587336,0,0,0
141,363018.0,0.033444622580698476,9,0.195,5.0,0.367,0.7818314824680298,0.6234898018587336,0,0,1
125,431830.0,0.027765555890049327,9,0.323,2.0,0.2,0.7818314824680298,0.6234898018587336,1,0,0
302,803610.0,0.014996080188150969,12,0.245,5.0,0.471,0.7818314824680298,0.6234898018587336,0,0,1
89,839605.0,0.014415111868080824,12,0.342,4.0,0.3,0.7818314824680298,0.6234898018587336,0,0,1
81,743834.0,0.01596323910980138,12,0.229,4.0,0.31,0.7818314824680298,0.6234898018587336,0,0,1
163,285267.0,0.04215349129061546,13,0.319,2.0,0.313,0.7818314824680298,0.6234898018587336,0,0,1
162,871657.0,0.013895373983114918,15,0.232,0.0,0.0,0.7818314824680298,0.6234898018587336,1,0,0
365,159760.0,0.07575112669003506,17,0.26,4.0,0.36,0.7818314824680298,0.6234898018587336,0,0,0
194,572253.0,0.020945281195555113,17,0.298,3.0,0.216,0.7818314824680298,0.6234898018587336,0,0,1
554,545592.0,0.021708529450578454,18,0.379,0.0,0.0,0.7818314824680298,0.6234898018587336,0,0,1
183,724662.0,0.016633961764243192,19,0.315,4.0,0.367,0.7818314824680298,0.6234898018587336,0,0,0
131,471064.0,0.025701390893806363,20,0.309,1.0,0.127,0.7818314824680298,0.6234898018587336,0,0,0
198,844047.0,0.014116512469092362,21,0.15,5.0,0.407,0.7818314824680298,0.6234898018587336,0,0,1
157,826632.0,0.014482865410484956,21,0.393,2.0,0.167,0.7818314824680298,0.6234898018587336,0,0,1
208,916896.0,0.013267589781174746,23,0.343,2.0,0.193,0.7818314824680298,0.6234898018587336,0,0,0
76,200296.0,0.05989635339697248,0,0.3,1.0,0.113,0.9749279121818236,-0.22252093395631434,0,0,0
184,778244.0,0.015755983984457315,0,0.247,5.0,0.479,0.9749279121818236,-0.22252093395631434,0,0,0
531,637221.0,0.019148772560854083,4,0.459,5.0,0.447,0.9749279121818236,-0.22252093395631434,1,0,0
303,603936.0,0.020116369946484396,4,0.351,4.0,0.443,0.9749279121818236,-0.22252093395631434,1,0,0
104,947414.0,0.012789551347140743,10,0.289,1.0,0.113,0.9749279121818236,-0.22252093395631434,0,0,1
553,567393.0,0.02110001357084067,15,0.264,4.0,0.303,0.9749279121818236,-0.22252093395631434,0,0,1
56,936958.0,0.01289492165070366,17,0.242,2.0,0.2,0.9749279121818236,-0.22252093395631434,0,0,1
250,101359.0,0.12019652916859874,20,0.22,0.0,0.0,0.9749279121818236,-0.22252093395631434,0,0,0
96,978539.0,0.012321430213818764,20,0.358,4.0,0.377,0.9749279121818236,-0.22252093395631434,0,0,1
390,597538.0,0.020651406270396192,0,0.278,3.0,0.344,0.43388373911755823,-0.900968867902419,0,0,1
156,975771.0,0.01250703290013743,0,0.309,2.0,0.187,0.43388373911755823,-0.900968867902419,0,0,1
184,274718.0,0.04420533055715315,1,0.21,0.0,0.0,0.43388373911755823,-0.900968867902419,0,1,0
434,856666.0,0.014308960551720274,4,0.261,5.0,0.412,0.43388373911755823,-0.900968867902419,0,0,1
135,855294.0,0.014283977205498928,5,0.182,3.0,0.313,0.43388373911755823,-0.900968867902419,0,0,1
74,877507.0,0.013480234345708924,7,0.331,3.0,0.256,0.43388373911755823,-0.900968867902419,0,1,0
227,76811.0,0.15801122235096535,9,0.194,1.0,0.453,0.43388373911755823,-0.900968867902419,0,0,1
52,710387.0,0.016918946996496275,10,0.264,2.0,0.187,0.43388373911755823,-0.900968867902419,1,0,0
416,332315.0,0.0362848502174142,11,0.311,5.0,0.364,0.43388373911755823,-0.900968867902419,0,1,0
443,40893.0,0.29538062749125765,12,0.217,0.0,0.0,0.43388373911755823,-0.900968867902419,0,0,1
393,218512.0,0.05580929193820019,15,0.147,0.0,0.0,0.43388373911755823,-0.900968867902419,0,0,1
63,635464.0,0.018883839210403736,17,0.279,5.0,0.369,0.43388373911755823,-0.900968867902419,0,0,1
154,448390.0,0.026831552889225896,18,0.301,5.0,0.351,0.43388373911755823,-0.900968867902419,0,0,0
493,871421.0,0.013942744092694576,19,0.198,0.0,0.0,0.43388373911755823,-0.900968867902419,0,0,0
163,645491.0,0.018785699568235652,22,0.236,5.0,0.367,0.43388373911755823,-0.900968867902419,0,0,1
28,132052.0,0.09104746614969861,23,0.246,5.0,0.513,0.43388373911755823,-0.900968867902419,0,0,1
138,882417.0,0.013712337817607775,23,0.273,3.0,0.327,0.43388373911755823,-0.900968867902419,0,0,1
139,172201.0,0.07025510885534927,0,0.294,2.0,0.3,-0.433883739117558,-0.9009688679024191,0,0,1
102,996647.0,0.01196812913699635,0,0.397,4.0,0.367,-0.433883739117558,-0.9009688679024191,0,0,0
312,989624.0,0.012327914440231846,1,0.219,4.0,0.313,-0.433883739117558,-0.9009688679024191,0,0,1
190,631847.0,0.01930214118291295,3,0.206,5.0,0.409,-0.433883739117558,-0.9009688679024191,1,0,0
357,174499.0,0.06915225875219916,6,0.372,5.0,0.415,-0.433883739117558,-0.9009688679024191,0,0,1
105,57243.0,0.20888143528466363,6,0.382,1.0,0.127,-0.433883739117558,-0.9009688679024191,0,0,1
102,404751.0,0.03013704722162515,9,0.207,1.0,0.153,-0.433883739117558,-0.9009688679024191,0,0,1
588,988783.0,0.012284798585736202,10,0.247,3.0,0.327,-0.433883739117558,-0.9009688679024191,0,0,1
539,438374.0,0.02797154940758348,12,0.334,5.0,0.465,-0.433883739117558,-0.9009688679024191,1,0,0
169,122960.0,0.09807254391672089,15,0.232,2.0,0.207,-0.433883739117558,-0.9009688679024191,1,0,0
36,177747.0,0.06806303341265957,15,0.404,2.0,0.18,-0.433883739117558,-0.9009688679024191,0,0,0
38,989540.0,0.011997493784991006,17,0.495,5.0,0.415,-0.433883739117558,-0.9009688679024191,0,0,1
115,673792.0,0.018109446238601824,19,0.184,1.0,0.153,-0.433883739117558,-0.9009688679024191,0,0,1
122,535236.0,0.022565746698652557,22,0.28,4.0,0.297,-0.433883739117558,-0.9009688679024191,0,0,1
151,447087.0,0.026985799184498765,23,0.199,2.0,0.307,-0.433883739117558,-0.9009688679024191,0,1,0
595,58868.0,0.20610518448053272,2,0.253,5.0,0.353,-0.9749279121818236,-0.2225209339563146,0,0,0
41,680701.0,0.017668550508960615,3,0.351,5.0,0.372,-0.9749279121818236,-0.2225209339563146,0,1,0
312,478204.0,0.02534064959724302,3,0.238,2.0,0.2,-0.9749279121818236,-0.2225209339563146,0,0,1
500,751064.0,0.015821554488032977,4,0.275,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0,0,1
34,197131.0,0.06106599165022244,5,0.242,3.0,0.344,-0.9749279121818236,-0.2225209339563146,0,0,1
273,636755.0,0.01904029022151377,6,0.292,4.0,0.297,-0.9749279121818236,-0.2225209339563146,0,0,1
114,364313.0,0.03319947407860823,6,0.407,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0,0,0
142,813574.0,0.01480750368128775,7,0.146,1.0,0.367,-0.9749279121818236,-0.2225209339563146,0,0,0
545,517920.0,0.023140639481000928,8,0.336,1.0,0.127,-0.9749279121818236,-0.2225209339563146,0,0,1
64,398612.0,0.03016467140979198,9,0.269,0.0,0.0,-0.9749279121818236,-0.2225209339563146,1,0,0
267,998977.0,0.012100378687397207,9,0.288,2.0,0.193,-0.9749279121818236,-0.2225209339563146,0,0,1
596,629099.0,0.019461165889629452,10,0.368,3.0,0.233,-0.9749279121818236,-0.2225209339563146,0,0,1
152,58462.0,0.20541548356197187,13,0.355,2.0,0.3,-0.9749279121818236,-0.2225209339563146,0,0,1
522,726599.0,0.01672999825213082,15,0.321,5.0,0.367,-0.9749279121818236,-0.2225209339563146,0,0,1
69,514432.0,0.023594955212739487,16,0.251,2.0,0.497,-0.9749279121818236,-0.2225209339563146,0,0,0
408,198310.0,0.06162573748172054,17,0.217,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0,0,1
139,959503.0,0.01279933465554563,17,0.149,1.0,0.113,-0.9749279121818236,-0.2225209339563146,0,0,0
129,942665.0,0.012806246121368672,17,0.185,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0,0,1
12,70568.0,0.17326550277746286,19,0.236,5.0,0.415,-0.9749279121818236,-0.2225209339563146,0,1,0
280,14472.0,0.8298092868988391,20,0.152,3.0,0.251,-0.9749279121818236,-0.2225209339563146,0,0,1
225,424253.0,0.028174226228217598,22,0.447,2.0,0.187,-0.9749279121818236,-0.2225209339563146,0,0,1
110,835145.0,0.014614228666878207,22,0.128,2.0,0.18,-0.9749279121818236,-0.2225209339563146,0,1,0
261,143496.0,0.08658081061493003,23,0.258,3.0,0.264,-0.9749279121818236,-0.2225209339563146,0,0,1
68,156791.0,0.07642020269020543,0,0.383,1.0,0.153,-0.7818314824680299,0.6234898018587334,0,0,1
49,264677.0,0.045270272823101365,0,0.237,2.0,0.18,-0.7818314824680299,0.6234898018587334,0,0,1
155,884358.0,0.013595172995551576,1,0.288,2.0,0.16,-0.7818314824680299,0.6234898018587334,0,0,0
336,466150.0,0.026298401801995067,4,0.36,3.0,0.331,-0.7818314824680299,0.6234898018587334,0,0,0
109,776310.0,0.015518285221110123,6,0.276,2.0,0.18,-0.7818314824680299,0.6234898018587334,1,0,0
215,146451.0,0.08307215382619443,7,0.234,0.0,0.0,-0.7818314824680299,0.6234898018587334,0,0,1
148,126824.0,0.09658266574150003,8,0.19,1.0,0.127,-0.7818314824680299,0.6234898018587334,0,0,1
517,370868.0,0.03222170691458956,9,0.241,1.0,0.127,-0.7818314824680299,0.6234898018587334,0,0,1
105,389648.0,0.03164137888555825,9,0.345,4.0,0.372,-0.7818314824680299,0.6234898018587334,0,0,1
560,13004.0,0.933328206705629,13,0.195,0.0,0.0,-0.7818314824680299,0.6234898018587334,0,1,0
227,978437.0,0.012349287690469595,15,0.335,3.0,0.416,-0.7818314824680299,0.6234898018587334,0,1,0
166,741605.0,0.01659643610817079,16,0.198,0.0,0.0,-0.7818314824680299,0.6234898018587334,0,0,0
111,469949.0,0.025528302007239084,17,0.289,0.0,0.0,-0.7818314824680299,0.6234898018587334,0,0,1
159,49205.0,0.2449954272939742,17,0.149,2.0,0.287,-0.7818314824680299,0.6234898018587334,0,0,0
132,945328.0,0.01267390789228712,17,0.344,0.0,0.0,-0.7818314824680299,0.6234898018587334,0,0,1
89,874383.0,0.013804019520050139,17,0.138,1.0,0.367,-0.7818314824680299,0.6234898018587334,0,0,1
507,127523.0,0.09370858590215099,20,0.389,0.0,0.0,-0.7818314824680299,0.6234898018587334,0,0,1
403,562782.0,0.02175087333994335,22,0.326,4.0,0.303,-0.7818314824680299,0.6234898018587334,0,0,0
297,43481.0,0.2810192957843656,0,0.264,0.0,0.0,0.0,1.0,0,0,0
41,265444.0,0.04576483175359021,0,0.354,5.0,0.361,0.0,1.0,0,0,1
254,181012.0,0.06650940269153427,2,0.214,4.0,0.387,0.0,1.0,0,0,1
258,831419.0,0.014483671891068162,2,0.192,4.0,0.383,0.0,1.0,0,0,1
148,661070.0,0.018398959263012993,4,0.269,4.0,0.31,0.0,1.0,0,0,1
91,444437.0,0.027342457986171267,4,0.322,1.0,0.113,0.0,1.0,0,0,1
91,554314.0,0.021630339482675884,5,0.141,2.0,0.44,0.0,1.0,0,0,1
226,217060.0,0.05608587487330692,5,0.228,5.0,0.372,0.0,1.0,0,0,1
590,834041.0,0.014640767060612129,11,0.25,2.0,0.3,0.0,1.0,0,0,1
85,179227.0,0.06721643502374085,11,0.386,1.0,0.113,0.0,1.0,0,0,1
340,629135.0,0.01901817574924301,13,0.333,0.0,0.0,0.0,1.0,0,0,0
469,748482.0,0.016271600385847622,13,0.479,3.0,0.242,0.0,1.0,0,0,1
229,640192.0,0.01868345746276117,14,0.185,1.0,0.127,0.0,1.0,1,0,0
36,610134.0,0.019469493586654736,18,0.141,5.0,0.369,0.0,1.0,0,0,1
162,207764.0,0.05801293775630042,20,0.247,2.0,0.167,0.0,1.0,0,0,1
137,846925.0,0.014467632907282226,20,0.44,2.0,0.153,0.0,1.0,0,0,0
64,549103.0,0.022190736528483728,22,0.255,5.0,0.375,0.0,1.0,0,0,1
143,496598.0,0.024309401165530268,4,0.281,4.0,0.307,0.7818314824680298,0.6234898018587336,0,0,1
471,236995.0,0.05067617460283972,7,0.096,1.0,0.14,0.7818314824680298,0.6234898018587336,0,0,0
86,348744.0,0.03474468377950588,11,0.314,5.0,0.369,0.7818314824680298,0.6234898018587336,0,0,1
38,640460.0,0.018742778627861226,11,0.329,3.0,0.327,0.7818314824680298,0.6234898018587336,0,0,1
103,636741.0,0.0189700364826515,13,0.22,1.0,0.1,0.7818314824680298,0.6234898018587336,0,0,1
44,776097.0,0.01566943307344314,15,0.231,4.0,0.313,0.7818314824680298,0.6234898018587336,0,1,0
25,608997.0,0.01948778072798388,17,0.165,0.0,0.0,0.7818314824680298,0.6234898018587336,0,0,1
61,378719.0,0.03189964063065228,18,0.436,4.0,0.363,0.7818314824680298,0.6234898018587336,0,0,1
178,928828.0,0.013132679032070523,0,0.105,4.0,0.307,0.9749279121818236,-0.22252093395631434,0,0,1
151,419796.0,0.028175590048499746,5,0.396,4.0,0.303,0.9749279121818236,-0.22252093395631434,0,0,1
563,320370.0,0.03888004494802884,5,0.249,0.0,0.0,0.9749279121818236,-0.22252093395631434,0,0,0
80,890975.0,0.013663683043856449,15,0.332,1.0,0.127,0.9749279121818236,-0.22252093395631434,0,0,1
64,18025.0,0.6761165048543689,15,0.228,5.0,0.468,0.9749279121818236,-0.22252093395631434,1,0,0
388,568340.0,0.02124080655945385,16,0.401,5.0,0.412,0.9749279121818236,-0.22252093395631434,0,0,1
564,794511.0,0.015228234725510409,21,0.139,2.0,0.193,0.9749279121818236,-0.22252093395631434,0,0,1
273,938909.0,0.012822328894493503,0,0.249,5.0,0.468,0.43388373911755823,-0.900968867902419,0,0,1
564,188249.0,0.06432969099437447,1,0.505,0.0,0.0,0.43388373911755823,-0.900968867902419,0,0,1
382,644352.0,0.01907187375844259,4,0.305,0.0,0.0,0.43388373911755823,-0.900968867902419,0,0,1
379,178970.0,0.06876571492428898,9,0.306,4.0,0.297,0.43388373911755823,-0.900968867902419,0,0,0
209,956989.0,0.012794295441222417,17,0.311,3.0,0.247,0.43388373911755823,-0.900968867902419,0,0,1
73,890382.0,0.013513301032590507,17,0.198,5.0,0.356,0.43388373911755823,-0.900968867902419,0,0,1
111,500660.0,0.02393041185634962,1,0.403,2.0,0.193,-0.433883739117558,-0.9009688679024191,0,0,1
