,content_type,content_length,comments_count,follower_count,ER,day,hour,description_score,hashtag_count,desciption_word_count
32147,3,212,206,353262,3.4042721832520906,1,22,0.003888888888888886,0,17
32159,3,11,206,624151,1.9373516985473067,5,0,0.19999999999999998,5,21
32166,2,341,204,964224,1.2460797491039428,5,3,0.165625,2,19
32168,3,269,200,671470,1.7749117607636977,5,3,0.0,1,10
32172,3,121,176,414311,2.928717798948133,5,5,-0.11785714285714285,3,17
32179,0,155,231,532108,2.2801762048305982,5,8,0.22499999999999998,2,25
32180,3,134,174,149341,8.050702754099678,5,8,0.2333333333333333,4,23
32185,3,248,203,768926,1.5797358913601571,5,11,0.04444444444444446,5,9
32200,0,550,191,407181,3.0170857677543896,5,18,-0.20000000000000004,4,24
32206,0,339,206,592883,2.031429472594087,5,20,0.0,4,15
32210,0,37,170,920364,1.3048098361083222,5,21,0.0,2,11
32211,3,194,233,581791,2.0735968758540437,5,21,0.10200000000000001,1,29
32217,3,536,188,943251,1.2956254485815546,5,23,-0.10285714285714287,3,20
32220,0,184,202,107535,11.37490119495978,5,23,0.39222222222222225,4,31
32225,2,60,210,269759,4.5095807739500815,6,0,0.0,4,12
32231,3,89,189,870545,1.3972856084406895,6,2,0.2333333333333333,4,30
32243,3,105,183,313006,3.845293700440247,6,6,0.022222222222222223,2,27
32248,3,26,175,729261,1.6756689306023496,6,7,0.24375000000000002,4,14
32250,1,190,207,982857,1.2451455298176641,6,8,-0.025,4,14
32253,3,296,193,613202,1.9660731700157534,6,9,0.012142857142857132,0,22
32254,3,41,204,449634,2.7175436021297323,6,9,0.012755102040816325,5,24
32262,0,579,203,165587,7.406378520052903,6,11,-0.1,3,15
32263,3,454,214,438270,2.783672165560043,6,11,0.3263888888888889,1,34
32264,3,444,204,805221,1.4912676147293724,6,11,0.125,0,14
32267,3,98,213,743899,1.65412240102487,6,12,0.19,2,22
32272,3,322,177,862808,1.4117857043513737,6,15,-0.059013605442176875,0,29
32274,3,56,199,386087,3.153693338548048,6,16,-0.2024691358024691,0,26
32277,0,325,182,212077,5.816755235126864,6,17,0.0,5,14
32280,0,203,205,144702,8.305344777542812,6,17,-0.225,2,16
32281,3,159,222,217432,5.609569888516869,6,18,0.0,1,6
32285,0,261,217,430303,2.7847818862522455,6,20,0.16666666666666666,1,14
32299,3,202,206,172437,7.018215348214131,6,23,0.07698412698412699,5,35
32304,3,180,180,630213,1.9145907812120662,4,0,0.15,0,17
32306,2,556,226,335788,3.621928121314639,4,0,0.3494047619047619,5,23
32312,0,227,226,701300,1.7357764152288606,4,2,0.16666666666666666,3,20
32316,3,413,219,419424,2.8140974288548106,4,3,0.3,1,13
32317,3,130,185,562669,2.1803227119318818,4,3,0.08,4,15
32319,3,435,193,49405,24.133184900313733,4,3,0.5666666666666668,3,29
32324,3,250,217,729002,1.6432053684352033,4,5,-0.1,3,17
32326,0,174,186,352120,3.4454163353402247,4,5,0.23015873015873015,0,18
32334,3,74,192,980819,1.2288709741552721,4,7,0.2833333333333333,2,18
32338,2,220,190,671677,1.8099473407605142,4,8,0.17083333333333334,2,20
32349,3,318,217,108553,11.126362237800889,4,12,-0.057499999999999996,0,21
32351,3,225,208,764186,1.5958156783819646,4,12,0.0,3,20
32363,3,505,176,179457,6.673464952607031,4,17,0.08027210884353743,3,21
32364,3,359,194,860569,1.405697858045084,4,17,-0.06785714285714287,2,20
32365,3,191,193,215509,5.612294614146045,4,18,0.0,1,14
32370,1,130,197,777169,1.5781638227978727,4,20,0.13333333333333333,4,26
32372,3,188,212,552125,2.1964229114783786,4,21,0.0,1,13
32377,3,225,202,942763,1.2851586241717166,4,22,0.05,4,18
32379,3,78,235,504433,2.435011190782522,4,23,0.20212121212121215,3,20
32380,3,180,204,871612,1.358058402133059,4,23,0.2,3,22
32387,1,73,213,424108,2.8186216718383053,0,1,0.21888888888888886,4,18
32390,3,129,190,331737,3.596523752249523,0,2,-0.1,4,13
32398,0,87,182,84953,14.453874495309172,0,6,0.0,3,31
32400,3,334,183,425778,2.8315225305206,0,6,0.13809523809523808,4,28
32403,1,171,199,642986,1.8687809687924777,0,7,0.21527777777777776,0,30
32408,3,163,231,821485,1.4678296012708691,0,9,0.0,5,26
32411,0,64,213,634491,1.9123990726424802,0,10,0.525,0,11
32412,3,110,199,587667,2.06970954639277,0,10,-0.042857142857142864,3,19
32413,3,179,208,93971,12.838003213757435,0,10,0.16666666666666666,3,40
32422,3,80,209,224964,5.3955299514589,0,13,0.09011544011544012,0,18
32428,3,585,179,42256,28.821942446043163,0,14,0.2549242424242424,4,17
32440,0,159,204,962873,1.2617447991583521,0,18,0.4431818181818182,5,16
32444,3,137,191,799789,1.5310288088483337,0,19,0.16666666666666666,1,19
32445,2,576,206,830851,1.463559651489858,0,19,0.125,2,26
32448,3,86,217,529368,2.273276813105439,0,20,0.05,2,15
32454,2,193,184,540495,2.2588553085597463,0,22,-0.0975,4,25
32458,3,274,186,264676,4.62905590231075,0,23,0.21428571428571427,2,24
32464,2,61,224,430605,2.772146166440241,2,1,0.22777777777777777,5,18
32465,0,154,183,848703,1.4271187918506238,2,2,0.06190476190476191,1,20
32472,0,101,192,272917,4.446406783014616,2,4,0.35,1,18
32473,3,33,189,906792,1.351688148991169,2,4,-0.25,4,14
32502,3,67,205,357446,3.3845671793781436,2,11,0.5,1,13
32516,3,84,211,138654,8.861626783215774,2,16,0.15,0,11
32519,0,128,197,244220,4.988534927524364,2,17,0.20432900432900433,5,25
32521,3,143,236,435103,2.802784628007621,2,18,0.39166666666666666,5,12
32527,2,217,200,706497,1.721875676754466,2,19,0.08999999999999997,4,17
32529,2,54,212,220086,5.532837163654207,2,20,-0.05000000000000001,3,16
32535,0,568,197,996147,1.2030352949916028,2,22,0.05904761904761905,1,31
32544,3,211,221,514908,2.3588679919519606,3,0,0.04545454545454545,5,34
32554,3,246,190,849849,1.4303717483929497,3,3,-0.08333333333333333,5,11
32555,3,59,178,280602,4.313582939537138,3,3,0.0880952380952381,3,24
32559,0,53,184,819764,1.4948204605227846,3,4,0.37857142857142856,2,14
32560,0,384,200,485468,2.4673098947819425,3,5,-0.09999999999999998,4,26
32561,0,588,212,876596,1.39688066110272,3,6,0.1601010101010101,5,21
32572,1,174,199,232592,5.285220471899291,3,9,0.13333333333333333,2,6
32575,3,185,225,148284,8.235548002481725,3,10,0.3,0,12
32588,3,141,210,591450,2.0628962718742074,3,14,0.0,5,8
32592,0,63,205,738088,1.6377450927260708,3,14,0.0,4,15
32595,3,109,193,721343,1.6912897193152217,3,17,0.0,5,10
32597,3,109,208,434444,2.7888519579048165,3,18,0.10000000000000002,5,20
32601,3,459,204,565222,2.12695188793076,3,23,-0.11383928571428571,0,22
32604,3,172,179,269800,4.459599703484062,1,0,0.0,5,13
32609,3,107,192,478971,2.5141396869539077,1,1,0.0,3,16
32615,0,82,185,645487,1.8785815980802094,1,5,0.03333333333333333,1,14
32617,1,12,201,475862,2.5475873257372936,1,6,0.4791666666666667,3,29
32623,3,342,192,489700,2.470083724729426,1,9,0.2,3,12
32639,0,43,228,622249,1.9574157612145622,1,13,0.22083333333333335,3,30
32640,2,491,212,58524,20.514660652040188,1,13,0.25,3,17
32650,2,311,186,852309,1.4054761829336542,1,16,0.16666666666666666,3,15
32655,3,297,193,315119,3.8131626464922777,1,18,0.24621212121212124,4,35
32656,3,109,183,52119,23.396458105489362,1,18,0.05833333333333334,0,15
32660,0,492,192,747472,1.632168161482972,1,19,0.09805194805194806,4,31
32667,3,389,195,610616,2.0094461985928964,1,21,0.046130952380952384,2,33
32669,3,66,202,550133,2.2136465182055973,1,23,0.1125,0,15
32671,3,470,183,739970,1.6274984120977876,5,0,0.016666666666666666,4,18
32672,3,195,215,480524,2.531611324304301,5,0,0.1,3,12
32677,3,33,205,571190,2.100176823823946,5,2,0.0,1,25
32680,0,115,180,212382,5.81263948922225,5,2,-0.16666666666666666,0,11
32688,3,190,183,147908,8.25242718446602,5,4,0.10000000000000002,4,12
32700,3,177,183,172572,6.948404144357139,5,9,0.225,3,16
32704,0,50,208,140974,8.546966107225446,5,10,0.11666666666666665,3,16
32705,1,71,209,976051,1.2504469541038328,5,10,0.10888888888888888,4,27
32717,3,170,189,760767,1.576698253210247,5,14,-0.08333333333333333,2,22
32727,1,86,214,432328,2.7691937602931107,5,17,0.03712121212121211,4,13
32728,3,150,205,596025,2.048068453504467,5,18,0.0,1,10
32730,2,34,219,130128,9.555975654739948,5,19,0.15,4,27
32734,3,116,187,328551,3.653618464104507,5,19,-0.15333333333333332,2,18
32740,0,84,204,239921,5.090425598426148,5,20,0.0,3,13
32750,3,59,174,400208,3.002688601926998,6,0,-0.007837301587301589,3,27
32759,3,251,214,906284,1.3473701400444011,6,5,0.3485714285714286,5,23
32765,3,429,185,446743,2.672229895040325,6,6,0.056818181818181816,0,19
32768,3,111,179,655510,1.8234656984637914,6,7,-0.15185185185185185,0,16
32770,3,25,216,838859,1.4827283250224412,6,7,-0.04166666666666666,1,23
32772,2,419,213,650437,1.868589886491697,6,9,0.4000000000000001,4,20
32776,3,180,200,260276,4.680031966066791,6,10,-0.03999999999999999,3,32
32780,3,70,202,261707,4.638393317717906,6,12,0.11785714285714285,0,24
32799,3,120,204,487139,2.4717791020632713,6,20,-0.06666666666666667,2,18
32804,3,80,196,325609,3.703521708552282,6,21,0.5,1,9
32806,3,72,219,663480,1.8354735636341712,6,21,0.19,5,15
32820,0,106,204,86936,14.079322720161958,4,0,0.0,2,15
32822,3,542,173,733297,1.6659007196265632,4,0,-0.012499999999999989,3,17
32826,3,505,193,120156,10.21671826625387,4,1,-0.0625,0,10
32831,3,477,205,591244,2.087463044022434,4,2,-0.1,4,15
32832,1,128,203,709343,1.7083413806860717,4,3,0.7,0,18
32838,0,461,199,252272,4.796013826346166,4,4,0.39999999999999997,5,17
32839,1,114,223,351211,3.433263764517626,4,4,0.3333333333333333,0,14
32841,2,309,189,616774,1.9360414025234525,4,5,-0.03571428571428571,3,14
32844,2,94,182,505888,2.3955895376051615,4,6,0.06597222222222222,5,28
32846,3,497,201,309992,3.8823582544065656,4,6,0.26,3,18
32851,0,545,186,873772,1.390866267172672,4,8,0.0,2,28
32855,1,145,199,314819,3.796149533541495,4,9,-0.125,0,23
32857,3,119,188,667505,1.8283009116036582,4,9,0.04814814814814815,4,36
32858,0,361,178,323684,3.6517096921689056,4,10,0.475,4,9
32860,3,140,229,780734,1.5614793258651474,4,11,0.15000000000000002,0,39
32864,0,190,195,923174,1.3087456969108748,4,12,0.0,0,7
32866,3,219,196,79140,15.21859994945666,4,12,0.07575757575757575,1,19
32868,3,309,181,443904,2.688419117647059,4,13,0.15000000000000002,5,25
32873,3,182,190,542355,2.229720386093979,4,14,0.155,5,19
32875,3,265,203,819481,1.4949705972438654,4,15,0.04794372294372295,5,23
32876,3,27,214,633320,1.9168824606833827,4,15,0.21555555555555556,1,13
32883,0,296,204,95585,12.482084008997228,4,19,0.0,2,11
32894,0,85,205,812790,1.4788567772733425,4,22,0.3333333333333333,3,18
32899,3,98,202,831831,1.4603927961328682,4,23,0.31666666666666665,1,10
32903,0,39,171,750084,1.5947547208046031,0,0,0.08,0,16
32904,0,564,238,814495,1.4827592557351488,0,0,0.175,3,35
32905,3,155,219,387727,3.131326938799722,0,0,-0.00761784511784511,0,26
32907,3,543,206,132288,9.227594339622641,0,1,0.07878787878787878,0,32
32911,3,342,190,686581,1.7611905951373545,0,1,0.0,4,11
32917,0,117,186,268193,4.514286353484245,0,3,0.058333333333333334,4,23
32937,3,503,197,291877,4.160656714986107,0,11,0.049999999999999996,1,13
32941,0,218,211,684439,1.772108252159798,0,13,0.0,3,20
32947,3,145,180,685241,1.802577487336572,0,14,0.255,4,35
32948,2,148,202,471773,2.5688201741091583,0,14,-0.04895833333333334,4,15
32953,3,303,201,331682,3.587773831561556,0,14,0.369949494949495,1,18
32958,3,415,217,778375,1.570451260639152,0,15,0.05833333333333335,5,26
32965,3,40,199,481479,2.566882460086525,0,17,-0.008754208754208756,1,36
32992,3,175,181,568071,2.095336674464988,0,23,0.13333333333333333,1,36
32996,3,128,196,150165,8.10108880231745,2,1,0.12952380952380954,3,26
33000,0,336,190,725929,1.6525032062364227,2,3,-0.18333333333333335,0,12
33009,3,346,175,224433,5.33923264404076,2,7,0.4,0,10
33017,1,593,189,83268,14.443723879521544,2,9,0.0523809523809524,1,32
33021,3,209,185,320668,3.733456409744658,2,10,-0.0880952380952381,1,26
33023,0,105,198,970512,1.2601595858680779,2,10,0.11666666666666665,2,11
33024,0,91,221,172776,7.044381164050563,2,11,0.06818181818181818,3,8
33026,0,317,199,946561,1.2774665341166602,2,12,-0.134375,5,23
33027,3,83,174,994135,1.208387190874479,2,12,0.2642857142857143,0,18
33028,2,165,197,283747,4.264714693018781,2,12,-0.17833333333333332,1,24
33038,2,85,203,743078,1.6232481650647712,2,17,0.14999999999999997,4,11
33043,3,529,222,809619,1.4925539049849375,2,19,0.04444444444444444,0,23
33046,0,140,184,423057,2.8506796956438496,2,20,0.19375,1,31
33047,3,92,196,826929,1.456715147249643,2,20,0.16759259259259263,5,31
33050,3,123,190,942751,1.2874025060700016,2,20,0.14500000000000002,5,15
33055,3,598,204,348799,3.533840406652542,2,22,0.06989795918367346,4,36
33066,3,39,230,351158,3.479060707715615,3,0,-0.12962962962962962,5,20
33069,3,164,190,61390,19.651409024271054,3,1,-0.10549242424242425,3,13
33072,2,135,194,755287,1.6130292193563507,3,2,-0.008125,1,35
33075,3,119,194,377497,3.205853291549337,3,3,-0.09666666666666668,3,34
33094,3,99,237,544851,2.219872956092583,3,8,0.24107142857142855,2,30
33095,0,127,192,851099,1.4372006076848873,3,9,0.05000000000000002,3,7
33100,0,569,183,347604,3.4464505586817182,3,10,0.11875,3,22
33113,0,392,180,555315,2.156253657833842,3,14,0.1,2,13
33120,1,37,220,894905,1.3545571876344416,3,16,0.26666666666666666,0,15
33136,1,121,194,194294,6.247748257794888,3,20,0.165625,2,8
33149,3,196,193,589997,2.028654382988388,3,23,0.07222222222222223,4,13
33151,3,471,191,56575,21.66327883340698,3,23,0.019047619047619035,3,35
33155,0,244,210,125993,9.502115196876018,1,1,0.18086419753086425,1,33
33156,3,423,195,484080,2.459510824657081,1,1,0.075,3,18
33161,3,424,217,573006,2.136801359846145,1,2,0.3,3,14
33162,3,479,191,152038,8.027598363567003,1,3,0.55,1,17
33165,0,593,225,168720,7.16927453769559,1,3,0.21376623376623377,3,33
33177,0,43,193,231971,5.225222118282026,1,10,0.044642857142857144,3,23
33179,2,579,200,585477,2.0817213998158763,1,10,0.0,4,9
33182,0,332,226,766861,1.5859458232978338,1,11,-0.0875,4,25
33183,1,18,208,141783,8.604698729748982,1,11,0.0,1,8
33188,3,151,195,701769,1.7373238202314436,1,12,0.06875,3,10
33194,3,67,195,263201,4.578630020402659,1,15,0.125,2,12
33197,3,75,211,575544,2.124251143266197,1,16,0.08691077441077444,3,30
33199,3,321,196,457363,2.6357619658783067,1,16,0.0,2,18
33203,1,351,207,943356,1.2790505387149709,1,17,0.2,5,10
33217,2,124,190,158435,7.611323255593777,1,23,-0.024999999999999994,0,23
33226,0,19,186,853719,1.4263475452695793,5,1,-0.18333333333333335,1,17
33227,3,130,190,350807,3.46230263364186,5,1,0.1,0,12
33230,1,419,199,72641,16.598064453958507,5,1,0.1,1,32
33233,3,184,194,590944,2.029295500081226,5,4,0.43333333333333335,5,9
33243,3,92,196,432886,2.8233761313602197,5,8,0.18015873015873018,3,27
33245,3,93,196,55131,21.83345123433277,5,9,0.13333333333333333,3,28
33246,3,171,208,127096,9.650185686410273,5,9,0.4,0,14
33254,3,119,209,964697,1.270036083868821,5,11,0.04444444444444445,0,7
33256,3,75,242,840356,1.4253483047660753,5,12,0.04047619047619048,5,27
33262,0,278,212,610242,1.9728238960936808,5,15,-0.12222222222222222,5,18
33266,0,105,211,460394,2.624056786144042,5,16,0.20833333333333334,2,26
33268,3,168,203,271236,4.46032237608577,5,16,0.20000000000000004,0,23
33273,3,38,205,848168,1.4359183557974364,5,17,0.5583333333333333,2,14
33277,3,236,186,431262,2.773951797283322,5,19,0.0,0,11
33278,3,172,200,800007,1.5002368729273619,5,19,0.078125,0,13
33279,3,470,194,800233,1.500562961037598,5,19,0.0,0,18
33280,1,63,193,284801,4.288608537189125,5,19,-0.08333333333333334,5,22
33281,3,88,212,306757,3.954921974070681,5,20,0.19545454545454546,2,15
33283,3,255,204,975717,1.2351942212752263,5,20,-0.04999999999999999,2,23
33285,0,12,189,565964,2.1344113759885786,5,20,0.125,5,19
33290,3,517,196,289350,4.176602730257473,5,22,0.3333333333333333,5,12
33292,3,487,194,651884,1.8575390713685258,5,23,0.0,2,20
33294,3,60,185,743967,1.6030280912997483,6,0,0.0,5,12
33295,3,454,220,646889,1.8802298385039784,6,0,0.10000000000000002,0,18
33296,3,163,211,880754,1.364966835234356,6,0,-0.05,0,12
33305,2,211,207,503745,2.3970461245272903,6,6,0.125,3,29
33312,3,508,200,522469,2.3155440801272418,6,7,0.21000000000000002,1,19
33317,0,303,198,43618,27.75918198908707,6,8,0.3666666666666667,0,12
33330,3,168,207,598252,2.0382714976297613,6,11,0.4,2,10
33333,0,291,194,734242,1.656810697290539,6,12,-0.15,1,11
33335,2,183,191,965170,1.2500388532590114,6,15,0.0,3,7
33336,0,582,190,998085,1.2017012579088957,6,15,0.05833333333333333,4,20
33342,1,340,200,121240,10.046189376443419,6,17,0.2125,0,31
33349,1,327,192,785078,1.5567879879451467,6,18,0.060714285714285686,4,17
33352,3,544,207,309494,3.9018527015063293,6,19,-0.07777777777777777,0,25
33359,2,267,218,594655,2.044378673348412,6,21,-0.04999999999999999,1,18
33363,2,445,203,678040,1.7973865848622501,6,22,0.05625,3,25
33369,3,265,207,985919,1.221195656032595,4,1,0.11000000000000001,3,28
33385,1,60,200,279904,4.330770549902824,4,5,-0.08333333333333333,2,30
33393,3,574,182,170078,7.155540399110996,4,8,0.2,5,14
33397,1,122,235,519561,2.369307934968175,4,10,-0.14999999999999997,2,32
33401,0,263,212,194525,6.281454825857859,4,12,-0.05,5,14
33407,3,11,218,667850,1.8138803623568167,4,13,0.1,1,8
33408,3,295,186,494329,2.433197324049368,4,14,0.25625000000000003,2,18
33413,2,409,222,526655,2.29884839221122,4,15,0.08285714285714285,1,26
33430,3,119,225,871554,1.409895428166241,4,20,0.0014285714285714299,0,39
33432,0,109,190,600429,1.9802507873537087,4,22,0.26,3,21
33433,3,99,200,502014,2.406904986713518,4,22,0.06666666666666667,5,30
33435,0,101,207,844509,1.4382321561996378,4,22,-0.3,3,21
33441,0,151,207,504492,2.4143098403939014,4,23,-0.25,1,19
33445,1,560,184,703543,1.6993986152943032,0,2,0.15555555555555556,1,23
33447,3,16,204,746925,1.6392542758643773,0,2,-0.00888888888888889,3,40
33452,3,130,201,843423,1.4322587835522627,0,5,0.14285714285714285,1,18
33455,0,117,199,397347,3.0693575137096794,0,6,0.2583333333333333,2,13
33457,3,365,194,163428,7.410602834275644,0,6,0.5,5,25
33458,0,19,192,904967,1.3519830004851006,0,7,0.22333333333333333,3,24
33468,0,581,201,746856,1.6427530876099277,0,11,0.049999999999999996,3,16
33482,3,197,211,412321,2.9498861324065473,0,15,-0.04999999999999999,2,16
33483,3,71,224,283823,4.223759173851309,0,15,-0.19285714285714284,2,14
33486,3,385,205,745491,1.6355663582793083,0,15,0.0,1,13
33487,3,127,191,326937,3.6851136457482636,0,15,0.20285714285714285,2,14
33491,3,121,189,513911,2.339704734866543,0,18,0.09285714285714286,1,27
33494,3,169,213,527885,2.3162241776144428,0,18,-0.06666666666666667,2,21
33508,0,546,201,891983,1.3499136194299666,0,22,0.3,1,24
33513,0,164,200,630113,1.9231471180566024,2,0,0.10333333333333335,4,23
33528,3,68,217,82562,14.585402485404908,2,5,0.5111111111111112,4,20
33529,2,57,216,706518,1.7182860167752272,2,5,0.375,2,22
33533,3,128,213,560386,2.1688621771421843,2,6,0.15000000000000002,4,14
33547,3,271,211,102265,12.140028357698137,2,11,0.0,5,11
33552,3,169,186,231541,5.175757209306344,2,13,0.07500000000000001,4,24
33561,1,359,184,373698,3.197769321751789,2,16,-0.01333333333333333,1,34
33562,3,119,184,120563,9.8910942826572,2,16,-0.09035218253968252,2,35
33574,3,238,207,214923,5.570832344607139,2,18,0.05,4,23
33576,3,92,182,170169,7.158178046530214,2,19,0.0,0,11
33587,1,209,209,378524,3.213798860838415,2,23,0.2,4,22
33609,2,521,185,559186,2.201593029868416,3,7,0.06999999999999999,0,21
33618,2,157,192,908209,1.336806836311906,3,10,0.24285714285714288,5,42
33620,1,276,218,664601,1.8463709804830266,3,11,0.25357142857142856,1,10
33621,0,384,199,504936,2.3848566947098244,3,12,0.05833333333333335,2,14
33629,2,67,189,407001,2.9805823572915053,3,14,0.31547619047619047,0,13
33630,1,582,216,751355,1.5752873142522508,3,15,0.1349206349206349,0,25
33637,1,399,192,258364,4.6225480330076945,3,16,-0.05555555555555555,0,23
33643,0,251,193,696141,1.752087579958658,3,17,0.1952380952380952,0,18
33646,1,113,186,510391,2.3660291815490475,3,17,0.008333333333333338,2,21
33648,3,73,194,489300,2.4782342121397916,3,18,-0.125,3,14
33652,3,53,230,813021,1.4931963627015785,3,20,-0.07928571428571429,5,30
33657,3,92,224,204786,5.915443438516305,3,22,-0.05083333333333333,4,15
33658,3,141,229,227943,5.372395730511576,3,22,0.08333333333333333,5,12
33669,3,131,200,671951,1.7724506697660989,1,1,0.09166666666666666,2,9
33673,2,404,197,517534,2.3490244119226946,1,2,0.17809523809523808,2,30
33677,3,45,188,363989,3.2649338304179523,1,4,0.3666666666666667,0,18
